endTime,artistName,trackName,msPlayed,Language
6/16/20 19:34,Suff Daddy,Diamond Dreams,36763,en
6/16/20 19:35,easy life,sunday,68223,en
6/16/20 19:36,Jazzbois,Live & Direct - Live,64448,en
6/16/20 19:38,Burns Twins,Day by Day,109503,en
6/16/20 21:38,Reuben James,My Line,242694,en
6/16/20 23:01,Billie Eilish,xanny,243725,en
6/16/20 23:51,Pardon My Take,"Dallas Braden, Long Gone Summer, Mt Flushmore Of Things Chicks Dig In Honor Of The Long Ball",2517802,en
6/17/20 0:19,Mac Miller,Floating,443688,en
6/17/20 0:22,BROCKHAMPTON,TOKYO,192126,en
6/17/20 0:23,Young Money,BedRock,16988,en
6/17/20 0:27,Taylor Bennett,Broad Shoulders (feat. Chance the Rapper),227263,en
6/17/20 0:32,Kid Cudi,Pursuit Of Happiness (Nightmare),295293,en
6/17/20 0:35,Kendrick Lamar,Hol' Up,147397,bn
6/17/20 0:40,Kendrick Lamar,Hol' Up,173158,bn
6/17/20 0:41,The Walkmen,Always After You - 'Til You Started After Me,8057,en
6/17/20 0:44,Medasin,Always Afternoon,183227,en
6/17/20 2:02,J. Cole,Snow On Tha Bluff,2816,en
6/17/20 2:08,J. Cole,The London (feat. J. Cole & Travis Scott),4928,en
6/17/20 2:10,Ariana Grande,Into You - Alex Ghenea Remix,3840,en
6/17/20 2:10,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),33855,en
6/17/20 2:11,Statik Selektah,21 & Over,20010,en
6/17/20 2:12,Statik Selektah,82 92 (feat. Mac Miller),7189,en
6/17/20 2:12,Statik Selektah,"Groupie Love (feat. Mac Miller, Josh Xantus)",9151,en
6/17/20 2:12,Pac Div,Black Acura (feat. Mac Miller),28309,en
6/17/20 2:22,Mac Miller,Up All Night,13141,en
6/17/20 2:22,Moola Gang,Beautiful Money (feat. Mac Miller),7360,en
6/17/20 2:23,Cobra Starship,Middle Finger (feat. Mac Miller),48469,en
6/17/20 2:27,Daniel Caesar,Made to Fall in Love,6826,en
6/17/20 2:27,Statik Selektah,"Happy Days (feat. Mac Miller, Bun B & Shawn Stockman of Boyz 2 Men)",205397,en
6/17/20 2:27,Jacob Collier,Time Alone With You (feat. Daniel Caesar),1941,en
6/17/20 2:28,FKJ,Risk,19242,en
6/17/20 2:28,FKJ,Risk - Galimatias Version,11306,da
6/17/20 2:28,FKJ,Earthquake,6080,en
6/17/20 2:29,FKJ,Higher in Love,5183,en
6/17/20 2:29,FKJ,100 Roses,2688,en
6/17/20 2:29,FKJ,Learn to Fly,2602,en
6/17/20 2:29,Masego,Veg Out (Wasting Thyme),16298,en
6/17/20 2:29,Col3trane,Perfect Timing,3498,en
6/17/20 2:30,Smino,Sleigh (with Monte Booker & Masego),9472,en
6/17/20 2:30,Masego,King's Rant,20735,en
6/17/20 2:31,Myles Jasnowski,Tonight,2069,en
6/17/20 2:31,Myles Jasnowski,Tonight (Hat Trick Sesh 004),5034,bn
6/17/20 2:31,La Roux,"Automatic Driver - Tyler, The Creator Remix",5568,en
6/17/20 2:32,Frank Ocean,In My Room,6378,en
6/17/20 2:32,Frank Ocean,Cayendo (Side A - Acoustic),7338,en
6/17/20 2:32,"Tyler, The Creator",GROUP B,1301,en
6/17/20 2:33,BROCKHAMPTON,BOY BYE,19584,en
6/17/20 2:33,Frank Ocean,DHL,14143,fil
6/17/20 2:33,BROCKHAMPTON,SUGAR,14314,en
6/17/20 2:33,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],5973,ms
6/17/20 2:34,BROCKHAMPTON,IF YOU PRAY RIGHT,5056,en
6/17/20 2:34,BROCKHAMPTON,GINGER,7466,en
6/17/20 2:35,BROCKHAMPTON,NO HALO,3861,hr
6/17/20 2:36,Forrest.,Lately,7744,en
6/17/20 2:36,Spillage Village,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",4629,en
6/17/20 2:36,Forrest.,Rainbows,14272,en
6/17/20 2:37,EARTHGANG,Wings,18005,en
6/17/20 2:37,EARTHGANG,Proud Of U (feat. Young Thug),3264,en
6/17/20 2:38,EARTHGANG,Blue Moon,55573,en
6/17/20 2:39,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),1322,en
6/17/20 2:39,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),6634,en
6/17/20 2:39,Anderson .Paak,Make It Better (feat. Smokey Robinson),30378,en
6/17/20 2:39,Anderson .Paak,Come Home (feat. André 3000),3328,en
6/17/20 2:39,Anderson .Paak,Come Home (feat. André 3000),511,en
6/17/20 2:39,Anderson .Paak,Don't Slack (from Trolls World Tour),29738,en
6/17/20 2:39,Anderson .Paak,Winners Circle,8533,en
6/17/20 2:40,Anderson .Paak,Yada Yada,21375,tr
6/17/20 2:41,Anderson .Paak,King James,38677,en
6/17/20 2:42,Medasin,At Fault,3840,en
6/17/20 2:42,MFnMelo,What a Life,11008,en
6/17/20 2:43,Isaiah Rashad,Why Worry,16576,en
6/17/20 2:44,Vince Staples,FUN! - SILO x Martin Wave Remix,5610,en
6/17/20 2:44,Vince Staples,Feels Like Summer,12586,en
6/17/20 2:45,Tom Misch,What Kinda Music - Jordan Rakei Remix,7808,mi
6/17/20 2:45,Vince Staples,Outside!,80768,en
6/17/20 2:45,Tom Misch,Last 100,7616,en
6/17/20 2:46,Tom Misch,Storm Before The Calm,29994,en
6/17/20 2:48,Tom Misch,I Did It For You,100608,en
6/17/20 2:48,Facade Records,Nate Said,11178,en
6/17/20 2:48,Domo Genesis,Me Vs. Me,13951,en
6/17/20 2:51,Brasstracks,Always Be My Baby,2325,en
6/17/20 2:51,Odd Future,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",4522,en
6/17/20 2:51,Brasstracks,Missed Your Call (feat. Col3trane),2666,en
6/17/20 2:51,"Tyler, The Creator",Domo23,158760,ar
6/17/20 2:51,Brasstracks,Change For Me (With Samm Henshaw),2410,en
6/17/20 2:51,Brasstracks,XO Tour Llif3,6229,en
6/17/20 2:52,Brasstracks,In My Feelings,63189,en
6/17/20 3:52,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,168627,en
6/17/20 13:54,The Intruders,I'll Always Love My Mama,7489,en
6/17/20 13:56,Q,Lavender,138312,en
6/17/20 17:24,Brasstracks,In My Feelings,2453,en
6/17/20 17:24,Electric Light Orchestra,Mr. Blue Sky,255914,en
6/17/20 17:28,"Tyler, The Creator",Answer,230066,en
6/17/20 21:11,"Tyler, The Creator",BUFFALO (feat. Shane Powers),89561,en
6/17/20 21:22,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",1898,en
6/17/20 21:54,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",813116,en
6/17/20 22:28,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",1080958,en
6/18/20 1:42,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",992328,en
6/18/20 1:58,Mac Miller,Dang! (feat. Anderson .Paak),330170,ms
6/18/20 3:08,Electric Light Orchestra,Mr. Blue Sky,299072,en
6/18/20 3:45,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,6229,en
6/18/20 3:45,Q,Lavender,3605,en
6/18/20 3:48,Q,Lavender,134577,en
6/18/20 3:53,Mac Miller,Good News,342040,en
6/18/20 3:58,Mac Miller,Floating,254099,en
6/18/20 4:04,Mac Miller,Hand Me Downs,183154,en
6/18/20 4:06,Mac Miller,Hand Me Downs,111509,en
6/18/20 14:08,"Tyler, The Creator",BUFFALO (feat. Shane Powers),7488,en
6/18/20 14:12,"Tyler, The Creator",Garden Shed (feat. Estelle),223946,en
6/18/20 14:16,"Tyler, The Creator",KEEP DA O'S (feat. Pharrell Williams & Coco O.),248544,en
6/18/20 17:33,Medasin,Get By,54391,en
6/18/20 17:34,"Tyler, The Creator",DEATHCAMP (feat. Cole Alexander),42495,en
6/18/20 17:36,Medasin,Retrospect,141230,en
6/18/20 17:37,Berhana,HN 004,33629,vi
6/18/20 17:38,"Tyler, The Creator",Untitled 63,66933,en
6/18/20 17:47,Brasstracks,Missed Your Call (feat. Col3trane),209733,en
6/18/20 17:50,Isaiah Rashad,Why Worry,150561,en
6/18/20 17:51,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),108423,en
6/18/20 19:10,"Tyler, The Creator",November,225346,en
6/18/20 19:10,Medasin,Ruminating,14857,en
6/18/20 19:11,"Tyler, The Creator",November,3200,en
6/18/20 19:12,Medasin,Ruminating,104789,en
6/18/20 19:13,"Tyler, The Creator",Sometimes...,36160,en
6/18/20 19:16,"Tyler, The Creator",Jamba (feat. Hodgy),212493,en
6/18/20 19:17,Medasin,Ruminating,1824,en
6/18/20 19:17,"Tyler, The Creator",Jamba (feat. Hodgy),4320,en
6/18/20 19:17,"Tyler, The Creator",Jamba (feat. Hodgy),533,en
6/18/20 19:17,"Tyler, The Creator",Jamba (feat. Hodgy),800,en
6/18/20 19:17,"Tyler, The Creator",Sometimes...,746,en
6/18/20 19:17,"Tyler, The Creator",Sometimes...,458,en
6/18/20 19:17,Berhana,HN 001,22240,vi
6/18/20 19:17,Berhana,HN 001,1290,vi
6/18/20 19:18,Berhana,HN 001,44863,vi
6/18/20 19:23,Masego,King's Rant,166,en
6/18/20 19:23,"Tyler, The Creator",Rusty (feat. Domo Genesis & Earl Sweatshirt),329925,en
6/18/20 19:23,"Tyler, The Creator",Rusty (feat. Domo Genesis & Earl Sweatshirt),7189,en
6/18/20 19:31,Masego,King's Rant,77258,en
6/18/20 19:34,Myles Jasnowski,Tonight (Hat Trick Sesh 004),222000,bn
6/18/20 19:38,J. Cole,MIDDLE CHILD,213000,en
6/18/20 19:47,"Tyler, The Creator",Colossus,213320,en
6/18/20 19:59,"Tyler, The Creator",48,247293,und
6/18/20 20:30,Tom Misch,What Kinda Music - Jordan Rakei Remix,59325,mi
6/19/20 1:50,Mac Miller,Hand Me Downs,348,en
6/19/20 1:53,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",203012,en
6/19/20 3:50,Vulfpeck,1612,199640,und
6/19/20 4:23,Dumbfoundead,Cell Phone (feat. Breezy Lovejoy & Wax),251350,en
6/19/20 15:53,BROCKHAMPTON,BOY BYE,142186,en
6/19/20 15:58,bLAck pARty,Bloom,302000,en
6/19/20 16:01,Yeek,Only in the West,196170,en
6/19/20 16:05,A$AP Rocky,Purity (feat. Frank Ocean),262360,en
6/19/20 16:07,Jack Harlow,SUNDOWN,125217,en
6/19/20 16:38,Aminé,REEL IT IN,71472,en
6/19/20 16:40,Blu DeTiger,Figure It Out,164317,en
6/19/20 16:43,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,en
6/19/20 17:11,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],38530,ms
6/19/20 17:14,Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),17347,en
6/19/20 17:14,Blu DeTiger,Figure It Out,164317,en
6/19/20 17:20,Blu DeTiger,Figure It Out,164317,en
6/19/20 20:25,Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),12462,en
6/19/20 20:27,Blu DeTiger,Figure It Out,3178,en
6/19/20 20:30,Blu DeTiger,Figure It Out,165271,en
6/19/20 20:42,Brasstracks,Always Be My Baby,228579,en
6/19/20 20:49,"Tyler, The Creator",Fish,379627,en
6/19/20 20:53,FKJ,Risk,238835,en
6/19/20 20:54,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),87984,en
6/19/20 20:57,Medasin,Melody X,154039,en
6/19/20 21:00,"Tyler, The Creator",I Ain't Got Time!,206267,en
6/19/20 21:14,"Tyler, The Creator",Garden Shed (feat. Estelle),148105,en
6/19/20 21:16,"Tyler, The Creator",Garden Shed (feat. Estelle),75842,en
6/19/20 21:20,Myles Jasnowski,Reeeal Niiice (Hat Trick Sesh 004),267007,bn
6/19/20 21:23,Mac Miller,Ride Around,144400,en
6/19/20 21:26,Brasstracks,In My Feelings,199170,en
6/19/20 22:27,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),63774,en
6/20/20 17:42,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",931329,en
6/20/20 17:48,Pardon My Take,"Blake Bortles, Steelers RB James Conner, And Baseball Is Screwed",354336,en
6/20/20 19:02,Pardon My Take,"Esports Legend NickMercs, Tennessee Wins The Natty, And Fyre Fest Of The Week",408253,en
6/20/20 19:09,Electric Light Orchestra,Mr. Blue Sky,303373,en
6/20/20 19:11,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,10560,en
6/20/20 19:11,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,73173,en
6/20/20 19:16,Electric Light Orchestra,Mr. Blue Sky,303373,en
6/20/20 19:17,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,58517,en
6/20/20 19:21,Electric Light Orchestra,Mr. Blue Sky,209088,en
6/21/20 0:49,Mac Miller,Dang! (feat. Anderson .Paak),305350,ms
6/21/20 0:54,Pardon My Take,"Esports Legend NickMercs, Tennessee Wins The Natty, And Fyre Fest Of The Week",2231632,en
6/21/20 0:55,Mac Miller,Small Worlds,266286,en
6/21/20 0:55,Mac Miller,Small Worlds,8621,en
6/21/20 0:59,Mac Miller,Buttons,228440,en
6/21/20 17:48,Tom Misch,Movie,363949,en
6/21/20 17:53,Masego,Sunday Vibes,224021,en
6/21/20 19:01,Phony Ppl,Why iii Love The Moon.,2858,en
6/21/20 19:01,Masego,Sunday Vibes,2144,en
6/21/20 19:47,Pardon My Take,"Esports Legend NickMercs, Tennessee Wins The Natty, And Fyre Fest Of The Week",798952,en
6/21/20 21:49,Pardon My Take,"Esports Legend NickMercs, Tennessee Wins The Natty, And Fyre Fest Of The Week",842396,en
6/21/20 21:51,"Tyler, The Creator",See You Again (feat. Kali Uchis),111943,en
6/21/20 21:52,Berhana,Health Food,60882,en
6/21/20 21:54,Medasin,Go Crazy,102051,en
6/21/20 21:59,Mac Miller,The Spins,158197,en
6/21/20 21:59,Domo Genesis,Dapper (feat. Anderson .Paak),3882,ml
6/21/20 22:02,Domo Genesis,Dapper (feat. Anderson .Paak),188927,ml
6/21/20 22:03,Jarv Dee,I Just Wanna,6687,en
6/21/20 22:06,Childish Gambino,Retro (Rough),202667,en
6/21/20 22:06,Dave B.,Pink Fleece,6219,en
6/21/20 22:09,Khalid,Talk,197487,en
6/21/20 22:10,Childish Gambino,3005,7407,und
6/21/20 22:10,Drake,Marvins Room,10524,en
6/21/20 22:10,Elements of Music,Taking My Time (feat. Asher Roth & Camila Recchio),4416,en
6/21/20 22:10,Dumbfoundead,Cell Phone (feat. Breezy Lovejoy & Wax),3384,en
6/21/20 22:13,Kendrick Lamar,Hol' Up,173158,bn
6/21/20 22:14,Antix,Hand's Up,69765,en
6/21/20 22:14,Dave B.,& Again,4175,en
6/21/20 22:31,Luke Christopher,Ms. Holy Water,6614,en
6/21/20 22:31,Luke Christopher,Ms. Holy Water,162,en
6/21/20 22:34,Berhana,HN 002,10843,vi
6/21/20 22:34,Medasin,Retrospect,131564,en
6/21/20 22:35,Medasin,Did Enough,65224,en
6/21/20 22:36,Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),82384,en
6/21/20 22:39,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),11563,en
6/21/20 22:39,Medasin,Endless Endeavor,130914,en
6/21/20 22:42,Mac Miller,Kool Aid & Frozen Pizza,14860,en
6/21/20 22:42,"Tyler, The Creator",B.S.D.,180860,en
6/21/20 22:43,Mac Miller,Nikes On My Feet,34992,en
6/21/20 22:45,Mac Miller,Nikes On My Feet,1514,en
6/21/20 22:45,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),121324,en
6/22/20 0:00,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),4641,en
6/22/20 0:00,Berhana,Lucky Strike,4760,en
6/22/20 0:00,Anderson .Paak,What Can We Do? (feat. Nate Dogg),4597,en
6/22/20 0:19,Logic,I'm Gone,2229,en
6/22/20 14:26,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,en
6/22/20 14:30,Omar Apollo,Erase,236794,en
6/22/20 14:32,Miguel,Girl With The Tattoo Enter.lewd,102813,en
6/22/20 14:36,Berhana,Grey Luh,261102,en
6/22/20 14:39,JPEGMAFIA,1539 N. Calvert,157258,en
6/22/20 14:42,Baby Keem,HONEST,172672,en
6/22/20 14:46,BROCKHAMPTON,CANNON,280234,en
6/22/20 14:49,Rex Orange County,Uno,171789,es
6/22/20 14:49,Joey Bada$$,Love Is Only a Feeling,3957,en
6/22/20 14:51,Dominic Fike,Babydoll,101128,en
6/22/20 14:55,"Tyler, The Creator",November,225346,en
6/22/20 15:38,BROCKHAMPTON,FACE,259000,en
6/22/20 15:47,Chance the Rapper,The Man Who Has Everything,218624,en
6/22/20 15:55,Smino,Amphetamine,469830,en
6/22/20 15:57,Omar Apollo,Brakelights,168387,nl
6/22/20 15:59,Jaden,Summertime In Paris,120536,en
6/22/20 16:03,Aminé,Yellow,6591,en
6/22/20 16:03,BROCKHAMPTON,NO HALO,207402,hr
6/22/20 16:09,"Tyler, The Creator",Fish,327306,en
6/22/20 17:15,Pardon My Take,"Judd Apatow, Kentucky Sports Radio, And Lance Armstrong Documentary",3242,en
6/22/20 17:15,Pardon My Take,"Judd Apatow, Kentucky Sports Radio, And Lance Armstrong Documentary",1642,en
6/22/20 17:15,Pardon My Take,"Judd Apatow, Kentucky Sports Radio, And Lance Armstrong Documentary",4222,en
6/22/20 17:15,"Tyler, The Creator",THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),149450,en
6/22/20 19:18,Pardon My Take,"Judd Apatow, Kentucky Sports Radio, And Lance Armstrong Documentary",1888,en
6/22/20 19:21,Rex Orange County,Uno,171789,es
6/22/20 19:24,FKJ,10 Years Ago,200250,en
6/22/20 19:25,Medasin,Launch Console,55280,en
6/22/20 19:28,FKJ,Earthquake,162362,en
6/22/20 19:32,BROCKHAMPTON,TOKYO,151110,en
6/22/20 19:34,Mac Miller,Poppy,123135,en
6/22/20 19:38,"Tyler, The Creator",Tron Cat,189002,ro
6/22/20 19:39,Mac Miller,Kickin' Incredibly Dope Shit (Intro),92938,en
6/22/20 19:43,Medasin,Melody X,154038,en
6/22/20 19:46,Moola Gang,Beautiful Money (feat. Mac Miller),196173,en
6/22/20 19:58,"Tyler, The Creator","PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean, feat. Laetitia Sadier, feat. Laetitia Sadier & Frank Ocean)",438493,en
6/22/20 20:51,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),64088,en
6/22/20 20:54,"Tyler, The Creator",Cowboy,195320,en
6/22/20 20:59,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933,en
6/22/20 21:03,"Tyler, The Creator",Steak Sauce,43232,en
6/22/20 22:05,M Milli,A1 Everything,1685,en
6/22/20 22:05,Flatbush Zombies,Bounce,2816,en
6/22/20 22:08,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213,en
6/22/20 22:11,Hoodie Allen,Cake Boy,163031,en
6/22/20 22:14,Kendrick Lamar,m.A.A.d city,160978,en
6/22/20 22:18,Drake,I'm Goin In,225306,en
6/22/20 22:23,Jeremih,Down On Me,228453,en
6/22/20 22:27,Jarren Benton,OJ (feat. Elz Jenkins),269305,en
6/22/20 22:32,Lil Wayne,A Milli,97515,az
6/22/20 22:34,Lil Wayne,A Milli,124585,az
6/22/20 22:40,Kanye West,Monster,378893,en
6/22/20 22:44,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773,en
6/22/20 22:48,Cory Gunz,Foreign,232880,en
6/22/20 22:49,Rich Brian,Dat $tick,3149,nl
6/22/20 22:49,Logic,Super Mario World,30085,en
6/22/20 22:53,Drake,All Me,270867,en
6/22/20 22:59,DuRu Tha King,New Charlotte,365036,en
6/22/20 23:00,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),31750,en
6/22/20 23:02,XXXTENTACION,Look At Me!,126346,en
6/22/20 23:05,Hoodie Allen,Cake Boy,163032,en
6/22/20 23:06,Drake,Forever,61267,en
6/22/20 23:57,Pardon My Take,"Rob Lowe, The Mt Rushmore Of Stadium Jams And Monday Reading",2499669,en
6/23/20 0:10,Pardon My Take,"Rob Lowe, The Mt Rushmore Of Stadium Jams And Monday Reading",753770,en
6/23/20 0:24,Lofi Fruits Music,Death Bed,96040,en
6/23/20 0:24,Zedd,Clarity,14455,en
6/23/20 0:27,Powfu,death bed (coffee for your head),173333,en
6/23/20 3:50,Mac Miller,Dang! (feat. Anderson .Paak),305350,ms
6/23/20 15:34,Raveena,No Better,242688,en
6/23/20 17:16,Teyana Taylor,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",19466,en
6/23/20 17:35,"Tyler, The Creator",I Ain't Got Time!,206266,en
6/23/20 17:38,Local Natives,When Am I Gonna Lose You - Medasin Remix,199441,en
6/23/20 17:40,"Tyler, The Creator",WOLF,109893,en
6/23/20 17:57,"Tyler, The Creator",Slater (feat. Frank Ocean),233853,en
6/23/20 17:59,Statik Selektah,"Groupie Love (feat. Mac Miller, Josh Xantus)",149985,en
6/23/20 18:03,"Tyler, The Creator",Glitter,224893,en
6/23/20 18:06,Mac Miller,Knock Knock,197929,en
6/23/20 18:09,Mac Miller,Ride Around,144400,en
6/23/20 18:12,Brasstracks,XO Tour Llif3,210595,en
6/23/20 18:13,Berhana,HN 003,28334,vi
6/23/20 18:19,"Tyler, The Creator",Lone,237106,en
6/23/20 18:27,"Tyler, The Creator",Window,480293,en
6/23/20 18:31,J. Cole,Snow On Tha Bluff,235480,en
6/23/20 18:33,Medasin,Beta Testing,133500,en
6/23/20 18:37,Brasstracks,Always Be My Baby,228578,en
6/23/20 18:40,Dreamville,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",194613,en
6/23/20 18:41,Dreamville,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",60396,en
6/23/20 18:46,"Tyler, The Creator",CHERRY BOMB,269352,en
6/23/20 18:51,Mac Miller,Face In The Crowd,208792,en
6/23/20 18:53,Dreamville,Sunset (with J. Cole feat. Young Nudy),90540,en
6/23/20 18:56,Facade Records,Nate Said,210731,en
6/23/20 19:00,La Roux,"Automatic Driver - Tyler, The Creator Remix",210674,en
6/23/20 19:04,FKJ,100 Roses,248297,en
6/23/20 19:45,"Tyler, The Creator",Burger,86428,en
6/23/20 19:50,Mac Miller,Dang! (feat. Anderson .Paak),305350,ms
6/23/20 19:55,Frank Ocean,Biking,277520,en
6/23/20 20:00,Masego,Tadow,301893,so
6/23/20 20:02,SiR,D'Evils,171818,en
6/23/20 20:11,Loyle Carner,Ottolenghi,197600,nl
6/23/20 20:12,BROCKHAMPTON,BLEACH,12729,en
6/23/20 20:15,"Tyler, The Creator","BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)",190284,en
6/23/20 20:19,FKJ,Risk,238834,en
6/23/20 20:55,"Tyler, The Creator","FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",179042,en
6/23/20 20:56,"Tyler, The Creator",Awkward,67681,en
6/23/20 21:04,"Tyler, The Creator",Radicals,459826,en
6/23/20 21:17,Berhana,Drnuk,61700,sl
6/23/20 21:32,"Tyler, The Creator",EARFQUAKE,190067,en
6/23/20 22:05,"Tyler, The Creator",EARFQUAKE,190066,en
6/23/20 22:11,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,en
6/23/20 22:14,Dzeko & Torres,L'amour toujours (feat. Delaney Jane) - Tiësto Edit,162461,fr
6/23/20 22:18,Joe Hertz,Stay Lost - Cabu Remix,226909,en
6/23/20 22:23,Tove Lo,Habits (Stay High) - Hippie Sabotage Remix,258933,en
6/23/20 22:28,Anderson .Paak,Off The Ground,288052,en
6/23/20 22:31,Aminé,Yellow,5162,en
6/23/20 22:31,Anderson .Paak,Make It Better (feat. Smokey Robinson),180075,en
6/23/20 22:31,Kota the Friend,Colorado,4629,en
6/23/20 22:32,"Tyler, The Creator",RUNNING OUT OF TIME,89770,en
6/23/20 22:35,EARTHGANG,Cocktail,185102,en
6/23/20 22:39,Free Nationals,Time,210279,en
6/23/20 22:42,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),209269,en
6/23/20 22:46,GoldLink,Herside Story,183760,en
6/23/20 22:47,Unknown Artist,Unknown Track,86169,en
6/23/20 22:50,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,en
6/23/20 22:54,BROCKHAMPTON,IF YOU PRAY RIGHT,226341,en
6/23/20 22:58,BROCKHAMPTON,SWEET,274274,en
6/23/20 23:02,Quelle Chris,Popeye,213000,en
6/23/20 23:06,Emeryld,Hope You’re Happy,228120,en
6/23/20 23:09,BROCKHAMPTON,STUPID,216715,en
6/23/20 23:12,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,139960,en
6/23/20 23:20,Pardon My Take,"Rob Lowe, The Mt Rushmore Of Stadium Jams And Monday Reading",498627,en
6/23/20 23:27,"Tyler, The Creator",I Ain't Got Time!,206266,en
6/23/20 23:32,The Jackson 5,Who's Lovin' You,240186,en
6/23/20 23:36,Kota the Friend,Birdie,248647,en
